Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Райффайзен Банк;3292;10;2016-01-01;Минфину  России;11101;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Финансовым органам субъектов Российской Федерации и органов местного самоуправления;11102;64;0;64
Райффайзен Банк;3292;10;2016-01-01;Государственным внебюджетным фондам Российской Федерации;11103;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Внебюджетным фондам субъектов Российской Федерации и органов местного самоуправления;11104;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Финансовым организациям, находящимся в федеральной собственности;11105;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Коммерческим организациям, находящимся в федеральной собственности;11106;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Некоммерческим организациям, находящимся в федеральной собственности;11107;7840;0;7840
Райффайзен Банк;3292;10;2016-01-01;Финансовым организациям, находящимся в государственной (кроме федеральной) собственности;11108;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Коммерческим организациям, находящимся в государственной (кроме федеральной) собственности;11109;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Некоммерческим организациям, находящимся в государственной (кроме федеральной) собственности;11110;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Негосударственным финансовым организациям;11111;336094;264326;600420
Райффайзен Банк;3292;10;2016-01-01;Негосударственным коммерческим организациям;11112;14702626;9026344;23728970
Райффайзен Банк;3292;10;2016-01-01;Негосударственным некоммерческим организациям;11113;12053;0;12053
Райффайзен Банк;3292;10;2016-01-01;Индивидуальным предпринимателям;11114;1234518;1658;1236176
Райффайзен Банк;3292;10;2016-01-01;Гражданам (физическим лицам);11115;28650352;2151262;30801614
Райффайзен Банк;3292;10;2016-01-01;Юридическим лицам-нерезидентам;11116;1139374;2459540;3598914
Райффайзен Банк;3292;10;2016-01-01;Физическим лицам-нерезидентам;11117;86008;39252;125260
Райффайзен Банк;3292;10;2016-01-01;Кредитным организациям;11118;430359;0;430359
Райффайзен Банк;3292;10;2016-01-01;Банкам-нерезидентам;11119;5004;53031;58035
Райффайзен Банк;3292;10;2016-01-01;Минфине России;11201;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Финансовых органах субъектов Российской Федерации и органов местного самоуправления;11202;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Государственных внебюджетных фондах Российской Федерации;11203;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Внебюджетных фондах субъектов Российской Федерации и органов местного самоуправления;11204;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Финансовых организациях, находящихся в федеральной собственности;11205;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Коммерческих организациях, находящихся в федеральной собственности;11206;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Некоммерческих организациях, находящихся в федеральной собственности;11207;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Финансовых организациях, находящихся в государственной (кроме федеральной) собственности;11208;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Коммерческих организациях, находящихся в государственной (кроме федеральной) собственности;11209;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Некоммерческими организациях, находящихся в государственной (кроме федеральной) собственности;11210;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Негосударственных финансовых организациях;11211;221962;24217;246179
Райффайзен Банк;3292;10;2016-01-01;Негосударственных коммерческих организациях;11212;280;0;280
Райффайзен Банк;3292;10;2016-01-01;Негосударственных некоммерческих организациях;11213;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Юридических лицах-нерезидентах;11214;0;3643;3643
Райффайзен Банк;3292;10;2016-01-01;Кредитных организациях;11215;1002389;36140;1038529
Райффайзен Банк;3292;10;2016-01-01;Банках-нерезидентах;11216;0;73127;73127
Райффайзен Банк;3292;10;2016-01-01;В Банке России;11217;0;0;0
Райффайзен Банк;3292;10;2016-01-01;В Банке России;11301;0;0;0
Райффайзен Банк;3292;10;2016-01-01;В кредитных организациях;11302;500;1458;1958
Райффайзен Банк;3292;10;2016-01-01;В банках-нерезидентах;11303;0;4376;4376
Райффайзен Банк;3292;10;2016-01-01;В Банке России;11401;177418;0;177418
Райффайзен Банк;3292;10;2016-01-01;В кредитных организациях;11402;51132;0;51132
Райффайзен Банк;3292;10;2016-01-01;В банках-нерезидентах;11403;3055;261256;264311
Райффайзен Банк;3292;10;2016-01-01;Российской Федерации;11501;887136;2067;889203
Райффайзен Банк;3292;10;2016-01-01;Субъектов Российской Федерации и органов местного самоуправления;11502;69106;0;69106
Райффайзен Банк;3292;10;2016-01-01;Банка России;11503;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Кредитных организаций;11504;269498;6453;275951
Райффайзен Банк;3292;10;2016-01-01;Прочие долговые обязательства;11505;842756;0;842756
Райффайзен Банк;3292;10;2016-01-01;Иностранных государств;11506;0;3247;3247
Райффайзен Банк;3292;10;2016-01-01;Банков-нерезидентов;11507;435430;23792;459222
Райффайзен Банк;3292;10;2016-01-01;Прочие долговые обязательства нерезидентов;11508;343675;228174;571849
Райффайзен Банк;3292;10;2016-01-01;Органов федеральной власти;11601;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Органов власти субъектов Российской Федерации и органов местного самоуправления;11602;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Кредитных организаций;11603;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Векселям прочих резидентов;11604;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Органов государственной власти иностранных государств;11605;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Органов местной власти иностранных государств;11606;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Банков-нерезидентов;11607;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Векселям прочих нерезидентов;11608;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Вознаграждение за открытие и ведение банковских счетов;12101;1454179;33239;1487418
Райффайзен Банк;3292;10;2016-01-01;Вознаграждение за расчетное и кассовое обслуживание;12102;5314859;550693;5865552
Райффайзен Банк;3292;10;2016-01-01;Доходы от купли-продажи иностранной валюты в наличной и безналичной формах;12201;216696436;;216696436
Райффайзен Банк;3292;10;2016-01-01;Доходы от выдачи банковских гарантий и поручительств;12301;988282;211996;1200278
Райффайзен Банк;3292;10;2016-01-01;От погашения и реализации приобретенных прав требования;12401;240948;;240948
Райффайзен Банк;3292;10;2016-01-01;От операций по доверительному управлению имуществом;12402;48729;0;48729
Райффайзен Банк;3292;10;2016-01-01;От операций с драгоценными металлами и драгоценными камнями;12403;23716;;23716
Райффайзен Банк;3292;10;2016-01-01;От предоставления в аренду специальных помещений и сейфов для хранения документов и ценностей;12404;154689;0;154689
Райффайзен Банк;3292;10;2016-01-01;От операций финансовой аренды (лизинга);12405;0;0;0
Райффайзен Банк;3292;10;2016-01-01;От оказания консультационных и информационных услуг;12406;184995;138479;323474
Райффайзен Банк;3292;10;2016-01-01;от реализации (уступки) прав требования по заключенным кредитной организацией договорам на предоставление (размещение) денежных средств;12407;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Российской Федерации;13101;3513289;;3513289
Райффайзен Банк;3292;10;2016-01-01;Субъектов Российской Федерации и органов местного самоуправления;13102;422;;422
Райффайзен Банк;3292;10;2016-01-01;Банка России;13103;0;;0
Райффайзен Банк;3292;10;2016-01-01;Кредитных организаций;13104;47122;;47122
Райффайзен Банк;3292;10;2016-01-01;Прочих ценных бумаг;13105;6391887;;6391887
Райффайзен Банк;3292;10;2016-01-01;Иностранных государств;13106;1083;;1083
Райффайзен Банк;3292;10;2016-01-01;Банков-нерезидентов;13107;678;;678
Райффайзен Банк;3292;10;2016-01-01;Прочих ценных бумаг нерезидентов;13108;42673;;42673
Райффайзен Банк;3292;10;2016-01-01;Доходы от операций с выпущенными ценными  бумагами;13201;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Кредитных организаций;14101;2;0;2
Райффайзен Банк;3292;10;2016-01-01;Других организаций;14102;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Банков-нерезидентов;14103;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Других организаций-нерезидентов;14104;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Кредитных организаций;14201;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Других организаций;14202;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Банков-нерезидентов;14203;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Других организаций-нерезидентов;14204;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Кредитных организациях;14301;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Банках-нерезидентах;14302;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Других организациях;14303;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Других организациях-нерезидентах;14304;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Кредитных организациях;14401;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Банках-нерезидентах;14402;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Других организациях;14403;550000;0;550000
Райффайзен Банк;3292;10;2016-01-01;Других организациях-нерезидентах;14404;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Ценных бумаг (балансовый счет  №70602, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70702);15101;1759037;;1759037
Райффайзен Банк;3292;10;2016-01-01;Средств в иностранной валюте (балансовый счет №70603, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70703);15102;4053985579;;4053985579
Райффайзен Банк;3292;10;2016-01-01;Драгоценных металлов (балансовый счет №70604 при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70704);15103;13009;;13009
Райффайзен Банк;3292;10;2016-01-01;От изменения курса ценной бумаги;15201;0;;0
Райффайзен Банк;3292;10;2016-01-01;От изменения валютного курса;15202;192251;;192251
Райффайзен Банк;3292;10;2016-01-01;От изменения индекса цен;15203;0;;0
Райффайзен Банк;3292;10;2016-01-01;От изменения других переменных;15204;0;;0
Райффайзен Банк;3292;10;2016-01-01;Доходы от производных финансовых инструментов;16101;135712531;;135712531
Райффайзен Банк;3292;10;2016-01-01;За проведение операций с валютными ценностями;16201;0;0;0
Райффайзен Банк;3292;10;2016-01-01;От оказания посреднических услуг по брокерским и аналогичным договорам;16202;1021796;160374;1182170
Райффайзен Банк;3292;10;2016-01-01;По другим операциям;16203;6282151;2464591;8746742
Райффайзен Банк;3292;10;2016-01-01;От сдачи имущества в аренду;16301;77710;1817;79527
Райффайзен Банк;3292;10;2016-01-01;От выбытия (реализации) имущества;16302;78354;;78354
Райффайзен Банк;3292;10;2016-01-01;От дооценки основных средств после их уценки;16303;4268;;4268
Райффайзен Банк;3292;10;2016-01-01;От передачи активов в доверительное управление;16304;0;0;0
Райффайзен Банк;3292;10;2016-01-01;От восстановления сумм резервов на возможные потери, кроме резервов - оценочных обязательств некредитного характера;16305;128273374;;128273374
Райффайзен Банк;3292;10;2016-01-01;Прочие операционные доходы;16306;125920;25006;150926
Райффайзен Банк;3292;10;2016-01-01;По операциям привлечения и предоставления (размещения) денежных средств;17101;2221522;459017;2680539
Райффайзен Банк;3292;10;2016-01-01;По другим банковским операциям и сделкам;17102;2006;919;2925
Райффайзен Банк;3292;10;2016-01-01;По прочим (хозяйственным) операциям;17103;885;0;885
Райффайзен Банк;3292;10;2016-01-01;По операциям привлечения и предоставления (размещения) денежных средств;17201;19700;290;19990
Райффайзен Банк;3292;10;2016-01-01;По другим банковским операциям и сделкам;17202;17;1201;1218
Райффайзен Банк;3292;10;2016-01-01;По прочим (хозяйственным) операциям;17203;50403;0;50403
Райффайзен Банк;3292;10;2016-01-01;От безвозмездно полученного имущества;17301;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Поступления в возмещение причененных убытков, в том числе страховое возмещение от страховщиков;17302;9091;0;9091
Райффайзен Банк;3292;10;2016-01-01;материальных ценностей;17303;0;0;0
Райффайзен Банк;3292;10;2016-01-01;денежной наличности;17304;17803;3249;21052
Райффайзен Банк;3292;10;2016-01-01;От списания обязательств и невостребованной кредиторской задолженности;17305;51536;6575;58111
Райффайзен Банк;3292;10;2016-01-01;Другие доходы;17306;1944211;256465;2200676
Райффайзен Банк;3292;10;2016-01-01;в том числе: от восстановления сумм резервов - оценочных обязательств некредитного характера;17307;684150;;684150
Райффайзен Банк;3292;10;2016-01-01;"Всего по Главе I ""Доходы""(разделы 1-7)";10000;4618405772;18977274;4637383046
Райффайзен Банк;3292;10;2016-01-01;Банка России;21101;2681469;7098;2688567
Райффайзен Банк;3292;10;2016-01-01;Кредитных организаций;21102;661113;0;661113
Райффайзен Банк;3292;10;2016-01-01;Банков-нерезидентов;21103;553;3333056;3333609
Райффайзен Банк;3292;10;2016-01-01;Других кредиторов;21104;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Финансовых организаций, находящихся в федеральной собственности;21201;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Коммерческих организаций, находящихся в федеральной собственности;21202;781;0;781
Райффайзен Банк;3292;10;2016-01-01;Некоммерческих организаций, находящихся в федеральной собственности;21203;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Финансовых организаций, находящихся в государственной (кроме федеральной) собственности;21204;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21205;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21206;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Негосударственных финансовых организаций;21207;709079;78;709157
Райффайзен Банк;3292;10;2016-01-01;Негосударственных коммерческих организаций;21208;5129788;42497;5172285
Райффайзен Банк;3292;10;2016-01-01;Негосударственных некоммерческих организаций;21209;9379;8;9387
Райффайзен Банк;3292;10;2016-01-01;Кредитных организаций;21210;31499;0;31499
Райффайзен Банк;3292;10;2016-01-01;Банков-нерезидентов;21211;42275;0;42275
Райффайзен Банк;3292;10;2016-01-01;Индивидуальных предпринимателей;21212;1531;13;1544
Райффайзен Банк;3292;10;2016-01-01;Индивидуальных предпринимателей-нерезидентов;21213;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Юридических лиц-нерезидентов;21214;215418;644;216062
Райффайзен Банк;3292;10;2016-01-01;Федерального казначейства;21301;21;0;21
